Date,LastTradePrice,Max,Min,AvgPrice,%chg,Volume,TurnoverBestMKD,TotalTurnoverMKD
1/26/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/25/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/24/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/23/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/22/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/18/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/17/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/16/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/15/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/12/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/11/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/10/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/9/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/5/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/4/2024,"61,00",,,"61,00","0,00",0,0.0,0
1/3/2024,"61,00","61,00","61,00","61,00","0,00",490,29.89,29.890
1/2/2024,"61,00",,,"61,00","0,00",0,0.0,0
12/28/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/27/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/26/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/25/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/22/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/21/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/20/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/19/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/18/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/15/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/14/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/13/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/12/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/11/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/7/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/6/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/5/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/4/2023,"61,00",,,"61,00","0,00",0,0.0,0
12/1/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/30/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/29/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/29/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/28/2023,"61,00","61,00","61,00","61,00","0,00",306,18.666,18.666
11/27/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/24/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/23/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/22/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/21/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/20/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/17/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/16/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/15/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/14/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/13/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/10/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/9/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/8/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/7/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/6/2023,"61,00",,,"61,00","0,00",0,0.0,0
11/3/2023,"61,00",,,"61,00","0,00",0,0.0,0
